"","ID","Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
"777","777","30","0","2","330","1","1","3","2","3","2","46","3","1","2","3","3","2064","15428","0","0","21","4","1","1","6","3","4","5","3","1","3"
"778","778","32","0","1","862","3","2","1","2","3","1","76","3","1","9","1","3","2827","14947","1","0","12","3","3","3","1","3","3","1","0","0","0"
"779","779","26","0","1","786","2","7","3","4","4","2","76","3","1","3","4","1","2570","11925","1","0","20","4","3","0","7","5","3","7","7","5","7"
"780","780","29","1","2","1092","2","1","4","4","1","2","36","3","1","7","4","2","4787","26124","9","1","14","3","2","3","4","3","4","2","2","2","2"
"781","781","41","1","2","1356","3","20","2","3","2","1","70","3","1","9","2","1","3140","21728","1","1","22","4","4","0","4","5","2","4","3","0","2"
"782","782","39","0","2","408","2","2","4","6","4","1","80","2","2","1","3","1","4553","20978","1","0","11","3","1","0","20","4","3","20","7","11","10"
"783","783","33","0","2","1075","1","3","2","1","4","2","57","3","1","2","2","3","2277","22650","3","1","11","3","3","1","7","4","4","4","3","0","3"
"784","784","33","0","3","1146","3","25","3","4","2","1","82","3","2","8","3","2","4539","4905","1","0","12","3","1","1","10","3","2","10","7","0","1"
"785","785","47","0","1","543","3","2","4","3","3","2","87","3","2","8","2","2","4978","3536","7","0","11","3","4","1","4","3","1","1","0","0","0"
"786","786","31","0","2","182","2","8","5","2","1","1","93","3","4","6","2","1","16422","8847","3","0","11","3","3","0","9","3","4","3","2","1","0"
"787","787","51","0","2","942","2","3","3","6","1","1","53","3","3","4","3","2","13116","22984","2","0","11","3","4","0","15","2","3","2","2","2","2"
"788","788","52","1","2","723","2","8","4","4","3","2","85","2","2","7","2","2","4941","17747","2","0","15","3","1","0","11","3","2","8","2","7","7"
"789","789","55","0","2","478","2","2","3","4","3","2","60","2","5","6","1","2","19038","19805","8","0","12","3","2","3","34","2","3","1","0","0","0"
"790","790","25","0","2","266","2","1","3","4","4","1","40","3","1","7","2","1","2096","18830","1","0","18","3","4","0","2","3","2","2","2","2","1"
"791","791","49","0","2","271","2","3","2","4","3","1","43","2","2","3","1","2","4789","23070","4","0","25","4","1","1","10","3","3","3","2","1","2"
"792","792","34","0","2","629","2","27","2","4","4","1","95","3","1","7","2","1","2311","5711","2","0","15","3","4","0","9","3","3","3","2","1","2"
"793","793","38","0","2","397","2","2","2","4","4","1","54","2","3","5","3","2","7756","14199","3","1","19","3","4","1","10","6","4","5","4","0","2"
"794","794","36","0","2","1223","2","8","3","6","3","1","59","3","3","1","3","3","10096","8202","1","0","13","3","2","3","17","2","3","17","14","12","8"
"795","795","49","0","1","1002","2","18","4","2","4","2","92","3","2","5","4","3","6804","23793","1","1","15","3","1","2","7","0","3","7","7","1","7"
"796","796","33","1","3","1076","2","3","3","2","1","2","70","3","1","7","1","1","3348","3164","1","1","11","3","1","0","10","3","3","10","8","9","7"
"797","797","45","0","2","1385","2","20","2","4","3","2","79","3","4","1","4","2","13496","7501","0","1","14","3","2","0","21","2","3","20","7","4","10"
"798","798","22","1","2","1294","2","8","1","4","3","1","79","3","1","3","1","2","2398","15999","1","1","17","3","3","0","1","6","3","1","0","0","0"
"799","799","19","1","1","504","2","10","3","4","1","1","96","2","1","7","2","1","1859","6148","1","1","25","4","2","0","1","2","4","1","1","0","0"
"800","800","36","0","2","1040","2","3","2","2","4","2","79","4","2","1","1","3","6842","26308","6","0","20","4","1","1","13","3","3","5","4","0","4"
"801","801","33","0","3","1141","3","1","3","2","3","1","42","4","2","8","1","2","5376","3193","2","0","19","3","1","2","10","3","3","5","3","1","3"
"802","802","31","0","2","828","3","2","1","2","2","2","77","3","2","8","4","1","6582","8346","4","1","13","3","3","0","10","2","4","6","5","0","5"
"803","803","39","0","2","117","2","10","1","4","3","2","99","3","4","4","1","2","17068","5355","1","1","14","3","4","0","21","3","3","21","9","11","10"
"804","804","35","1","2","1204","3","4","3","6","4","2","86","3","3","8","1","1","9582","10333","0","1","22","4","1","0","9","2","3","8","7","4","7"
"805","805","44","0","1","489","2","23","3","4","2","2","67","3","2","3","2","2","2042","25043","4","0","12","3","3","1","17","3","4","3","2","1","2"
"806","806","36","0","2","1383","2","10","3","2","4","2","90","3","3","1","1","2","8321","25949","7","1","13","3","4","1","15","1","3","12","8","5","7"
"807","807","25","0","2","1372","3","18","1","2","1","2","93","4","2","8","3","2","6232","12477","2","0","11","3","2","0","6","3","2","3","2","1","2"
"808","808","22","0","2","1256","2","19","1","4","3","2","80","3","1","7","4","2","2323","11992","1","0","24","4","1","2","2","6","3","2","2","2","2"
"809","809","30","0","2","793","2","16","1","2","2","2","33","3","1","7","4","2","2862","3811","1","0","12","3","2","1","10","2","2","10","0","0","8"
"810","810","27","0","2","1157","2","17","3","6","3","2","51","3","1","7","2","2","3058","13364","0","1","16","3","4","1","6","3","2","5","2","1","1"
"811","811","30","0","1","111","2","9","3","4","3","2","66","3","2","3","1","3","3072","11012","1","0","11","3","3","2","12","4","3","12","9","6","10"
"812","812","25","0","2","949","2","1","3","6","1","2","81","3","1","3","4","2","3229","4910","4","0","11","3","2","1","7","2","2","3","2","0","2"
"813","813","24","0","2","1371","3","10","4","3","4","1","77","3","2","8","3","3","4260","5915","1","1","12","3","4","1","5","2","4","5","2","0","3"
"814","814","47","0","2","1176","1","26","4","2","4","1","98","3","5","4","3","2","19658","5220","3","0","11","3","3","1","27","2","3","5","2","1","0"
"815","815","38","0","2","395","3","9","3","3","2","2","98","2","1","9","2","2","2899","12102","0","0","19","3","4","1","3","3","3","2","2","1","2"
"816","816","33","0","2","117","2","9","3","4","1","2","60","3","1","7","4","2","2781","6311","0","0","13","3","2","1","15","5","3","14","10","4","10"
"817","817","30","0","2","946","2","2","3","4","3","1","52","2","2","5","4","1","6877","20234","5","1","24","4","2","0","12","4","2","0","0","0","0"
"818","818","33","0","2","213","2","7","3","4","3","2","49","3","3","6","3","2","11691","25995","0","0","11","3","4","0","14","3","4","13","9","3","7"
"819","819","30","0","2","1427","2","2","1","4","2","2","35","2","1","3","4","1","2720","11162","0","0","13","3","4","0","6","3","3","5","3","1","2"
"820","820","28","1","2","1475","3","13","2","3","4","1","84","3","2","8","3","1","9854","23352","3","1","11","3","4","0","6","0","3","2","0","2","2"
"821","821","32","0","2","634","2","5","4","5","2","1","35","4","1","7","4","2","3312","18783","3","0","17","3","4","2","6","3","3","3","2","0","2"
"822","822","29","0","2","1247","3","20","2","3","4","2","45","3","2","8","4","3","6931","10732","2","0","14","3","4","1","10","2","3","3","2","0","2"
"823","823","34","0","2","704","3","28","3","3","4","1","95","2","2","8","3","2","6712","8978","1","0","21","4","4","2","8","2","3","8","7","1","7"
"824","824","31","1","3","874","2","15","3","4","3","2","72","3","1","3","3","2","2610","6233","1","0","12","3","3","1","2","5","2","2","2","2","2"
"825","825","36","0","2","559","2","12","4","2","3","1","76","3","2","5","3","2","4663","12421","9","1","12","3","2","2","7","2","3","3","2","1","1"
"826","826","46","0","2","430","2","1","4","4","4","2","40","3","5","6","4","3","19627","21445","9","0","17","3","4","2","23","0","3","2","2","2","2"
"827","827","31","1","2","1079","3","16","4","3","1","2","70","3","3","8","3","2","8161","19002","2","0","13","3","1","3","10","2","3","1","0","0","0"
"828","828","34","0","2","131","3","2","3","3","3","1","86","3","2","8","1","1","4538","6039","0","1","12","3","4","0","4","3","3","3","2","0","2"
"829","829","38","0","3","594","2","2","2","4","3","1","75","2","1","3","2","2","2468","15963","4","0","14","3","2","1","9","4","2","6","1","0","5"
"830","830","50","0","3","1246","1","3","3","4","1","2","99","3","5","4","2","2","18200","7999","1","0","11","3","3","1","32","2","3","32","5","10","7"
"831","831","45","0","1","248","2","23","2","2","4","2","42","3","2","3","1","2","3633","14039","1","1","15","3","3","1","9","2","3","9","8","0","8"
"832","832","19","1","2","528","3","22","1","3","4","2","50","3","1","9","3","1","1675","26820","1","1","19","3","4","0","0","2","2","0","0","0","0"
"833","833","28","0","2","1179","2","19","4","4","4","2","78","2","1","3","1","2","3196","12449","1","0","12","3","3","3","6","2","3","6","5","3","3"
"834","834","19","0","2","645","2","9","2","2","3","2","54","3","1","7","1","1","2552","7172","1","0","25","4","3","0","1","4","3","1","1","0","0"
"835","835","55","0","1","177","2","8","1","4","4","2","37","2","4","1","2","3","13577","25592","1","1","15","3","4","1","34","3","3","33","9","15","0"
"836","836","37","0","1","142","3","9","4","4","1","2","69","3","3","8","2","3","8834","24666","1","0","13","3","4","1","9","6","3","9","5","7","7"
"837","837","37","0","2","1439","2","4","1","2","3","2","54","3","1","7","3","2","2996","5182","7","1","15","3","4","0","8","2","3","6","4","1","3"
"838","838","34","0","2","258","3","21","4","2","4","2","74","4","2","8","4","1","5337","19921","1","0","12","3","4","0","10","3","3","10","7","5","7"
"839","839","47","0","2","1001","2","4","3","2","3","1","92","2","3","5","2","3","10333","19271","8","1","12","3","3","1","28","4","3","22","11","14","10"
"840","840","48","0","2","1224","2","10","3","2","4","2","91","2","5","6","2","2","19665","13583","4","0","12","3","4","0","29","3","3","22","10","12","9"
"841","841","18","1","2","230","2","3","3","2","3","2","54","3","1","3","3","1","1420","25233","1","0","13","3","3","0","0","2","3","0","0","0","0"
"842","842","29","0","2","332","1","17","3","5","2","2","51","2","3","2","1","1","7988","9769","1","0","13","3","1","0","10","3","2","10","9","0","9"
"843","843","52","0","3","890","2","25","4","4","3","1","81","2","4","5","4","2","13826","19028","3","0","22","4","3","0","31","3","3","9","8","0","0"
"844","844","34","0","2","943","2","9","3","2","4","2","86","3","3","1","4","3","8500","5494","0","0","11","3","4","1","10","0","2","9","7","1","6"
"845","845","34","0","2","511","3","3","2","2","4","1","32","1","2","8","4","1","6029","25353","5","0","12","3","1","0","6","3","3","2","2","2","2"
"846","846","28","0","2","1300","2","17","2","4","3","2","79","3","2","3","1","3","4558","13535","1","0","12","3","4","1","10","2","3","10","0","1","8"
"847","847","19","0","2","1181","2","3","1","4","2","1","79","3","1","3","2","1","1483","16102","1","0","14","3","4","0","1","3","3","1","0","0","0"
"848","848","39","0","2","1132","2","1","3","4","3","2","48","4","3","1","4","3","9613","10942","0","0","17","3","1","3","19","5","2","18","10","3","7"
"849","849","40","1","2","575","3","22","2","3","3","2","68","2","2","8","3","2","6380","6110","2","1","12","3","1","2","8","6","3","6","4","1","0"
"850","850","26","0","3","1096","2","6","3","5","3","2","61","4","1","3","4","2","2544","7102","0","0","18","3","1","1","8","3","3","7","7","7","7"
"851","851","31","1","2","542","3","20","3","2","2","1","71","1","2","8","3","2","4559","24788","3","1","11","3","3","1","4","2","3","2","2","2","2"
"852","852","30","0","2","125","2","9","2","4","4","2","83","2","1","3","3","1","2206","16117","1","0","13","3","1","0","10","5","3","10","0","1","8"
"853","853","29","0","2","153","2","15","2","2","4","1","49","2","2","3","3","1","4193","12682","0","1","12","3","4","0","10","3","3","9","5","0","8"
"854","854","28","0","2","1476","2","16","2","4","2","2","68","4","2","1","1","1","5661","4824","0","0","19","3","3","0","9","2","3","8","3","0","7"
"855","855","35","0","2","219","2","16","2","5","4","1","44","2","2","5","2","2","4788","25388","0","1","11","3","4","0","4","2","3","3","2","0","2"
"856","856","35","0","2","660","3","7","1","2","4","2","76","3","1","9","3","2","2404","16192","1","0","13","3","1","1","1","3","3","1","0","0","0"
"857","857","30","1","2","1005","2","3","3","6","4","1","88","3","1","7","1","1","2657","8556","5","1","11","3","3","0","8","5","3","5","2","0","4"
"858","858","31","0","3","798","2","7","2","2","3","1","48","2","3","5","3","2","8943","14034","1","0","24","4","1","1","10","2","3","10","9","8","9"
"859","859","41","0","2","933","2","9","4","2","3","2","94","3","1","3","1","2","2238","6961","2","0","21","4","4","1","7","2","3","5","0","1","4"
"860","860","44","1","2","621","2","15","3","4","1","1","73","3","3","1","4","2","7978","14075","1","0","11","3","4","1","10","2","3","10","7","0","5"
"861","861","51","0","3","968","2","6","2","4","2","1","40","2","1","3","3","1","2838","4257","0","0","14","3","2","0","8","6","2","7","0","7","7"
"862","862","43","0","2","531","3","4","4","3","4","1","56","2","3","8","4","1","10231","20364","3","0","14","3","4","0","23","3","4","21","7","15","17"
"863","863","34","1","1","1362","3","19","3","3","1","2","67","4","2","8","4","1","5304","4652","8","1","13","3","2","0","9","3","2","5","2","0","4"
"864","864","47","0","3","217","3","3","3","4","4","1","49","3","4","8","3","3","13770","10225","9","1","12","3","4","2","28","2","2","22","2","11","13"
"865","865","45","0","2","1448","2","29","3","6","2","2","55","3","3","5","4","2","9380","14720","4","1","18","3","4","2","10","4","4","3","1","1","2"
"866","866","48","0","2","855","2","4","3","2","4","2","54","3","3","5","4","1","7898","18706","1","0","11","3","3","0","11","2","3","10","9","0","8"
"867","867","32","0","1","976","3","26","4","3","3","2","100","3","2","8","4","2","4465","12069","0","0","18","3","1","0","4","2","3","3","2","2","2"
"868","868","47","0","2","571","3","14","3","4","3","1","78","3","2","8","3","2","4591","24200","3","1","17","3","3","1","11","4","2","5","4","1","2"
"869","869","45","0","2","1457","2","7","3","4","1","1","83","3","1","7","3","2","4477","20100","4","1","19","3","3","1","7","2","2","3","2","0","2"
"870","870","35","0","3","138","2","2","3","4","2","1","37","3","2","3","2","1","4425","15986","5","0","11","3","4","0","10","5","3","6","2","1","2"
